0,1,2
0.028199521753201433,0.22562203880503887,0.20318433181533832
1.22658246191736,0.559456050821207,-1.8671513395005592
-1.2427450097675048,-0.9132167743387258,1.033725967401363
-0.17362379892938265,1.6349086591517756,-1.144941221599664
-1.1797321956655127,-0.524448051484453,0.8892839438211875
-0.18317257618390523,1.689843369989879,-1.2773464098814937
-1.2339482841821965,-1.544965948976917,1.3827941910534607
-0.39005515355026965,0.21717054482994616,0.15503699062194218
1.847617614573348,-0.9956188405958815,0.11892648472690041
-0.003341069464575581,0.3207013460248343,0.20318433181533832
-1.499149050079125,-0.8202503406127032,1.190204826279893
-0.40976802306140514,0.2932339906057819,0.2754053436054261
-0.21056548849878268,0.1770259484482555,-0.04958920944997542
2.1608129506325944,-1.506934226088999,-0.15792072713510927
1.6271753177166524,-1.0167475755336124,0.2754053436054261
-1.1167193815634875,-0.10398622622358213,1.1420574850865013
-0.3777032746196093,0.24252502675522425,0.2754053436054261
1.7777907565594093,1.2461399362975027,-2.396772092627878
-0.02218794008388268,0.14955859302920313,0.13096332002524624
0.04766170737456572,0.25731514121163684,0.20318433181533832
-0.17054722391899724,1.664488888064601,-1.144941221599664
-0.06571577912000093,-0.5328995454595457,0.07077914353350426
-1.126837894931048,-0.17159817802432517,1.1781679909815388
1.6517423389108823,-0.8836365454259006,0.5161420495723897
1.781938435462309,1.4193955627869068,-2.6134351279981463
-1.2498781059027515,-0.5434639129284127,0.9735417909096253
0.013956118927250849,0.2615408881991839,0.20318433181533832
-0.1833321022955718,0.38197467734425744,-0.14588389183676345
-0.04007765403328988,-0.9512484972266436,-0.013478703554929377
0.3901186901994701,0.8108879965802209,0.6244735672575237
0.016121116156788705,0.3185884725310615,0.20318433181533832
-0.06808588135022452,-0.5793827623225561,0.01059496704176656
-1.5564417136062274,-0.7801057442310125,1.3346468498600688
-1.2259947680441738,-0.6469947141232992,0.961504955611271
1.2200874702287463,0.595374900215352,-1.9393723512906471
1.6296137882804709,-0.9491356237328693,0.2392948377103801
-0.1810759472879293,0.47071536408273296,-0.21810490362685125
0.1467046332651103,-0.8667335574757152,-0.061626044748325524
-0.3910350996647123,0.21505767133617337,0.14300015532359633
0.05759790518595018,0.23196065928635876,0.15503699062194218
1.7924215799422218,1.1383833881150691,-2.083814374870827
-0.05003664128918391,-0.8984266598823132,-0.061626044748325524
-0.39488651578885464,0.15167146652297595,0.08281597883185438
0.38464922351431835,0.836242478505499,0.5642893907657817
1.7065509529851137,-0.9174425213262714,0.2392948377103801
-0.3940888852305881,0.22350916531126608,0.13096332002524624
-1.2504706314602991,-0.8836365454259006,0.9735417909096253
-0.3810305335197659,0.14533284604165753,-0.03755237415162959
0.02106642561795477,0.2699923821742766,0.1670738259202923
-1.1962317534990727,-0.5096579370280404,0.877247108522833
-0.41286738751633334,0.2911211171120091,0.26336850830707603
-0.06357357133497266,-0.6744620695423515,0.04670547293680832
0.04670455070466582,0.22350916531126608,0.22725800241203425
0.03448940844112927,0.2699923821742766,0.1791106612186381
-0.06425725467062492,-0.11666346718622192,0.058742308235158434
-0.16402944278584092,1.4362985507370936,-0.5430994566822528
1.6986202262916337,-1.042102057458892,0.49206837897569383
-0.19506866622414182,1.7151978519151585,-1.229199068688102
-1.21095373465999,-0.6554462080983934,0.8652102732244873
-1.2060084251988237,-0.6829135635174443,0.8290997673294412
-0.07670029137935677,-0.4821905816089895,0.02263180234011239
-1.17939035399767,-0.3554181719825961,0.9013207791195333
-1.1178132749005443,-0.23075863584997552,1.154094320384847
-0.08957632753403601,0.4664896170951858,0.03466863763846249
1.1530637138909454,0.35028157493765943,-1.819003998307163
-0.03686434235574747,0.0713822737595946,0.10688964942855031
1.6695408950821848,-1.0970367682969953,0.14300015532359633
-1.4707534022053286,-0.9280068887951384,1.1661311556831928
1.7960451016211356,1.2292369483473173,-2.2643669043460486
0.615437928183737,1.6011026832514048,-0.9042045156327004
-0.6666050628189395,-0.38711127438919407,1.2263153321749392
-0.3733049118269716,0.10518824965996537,-0.04958920944997542
0.5994397381296531,1.651811647101961,-0.9162413509310462
-0.06104394299308251,-0.12088921417376902,-0.025515538853279483
-0.05160911296117417,-0.48641632859653505,-0.0014418682565835463
-0.3981226169109066,0.11152687014128528,-0.0014418682565835463
-1.1758124112078085,-0.3152735756009039,0.9013207791195333
-0.0457978046081797,-0.6808006900236715,-0.025515538853279483
-0.19244788010418018,1.7405523338404365,-1.3736410922682818
-0.20771680793359257,1.8102771591349525,-1.108830715704618
1.80821466499562,1.453201538687279,-2.7458403162799803
-1.1186109054587776,-0.12088921417376902,1.1300206497881469
-0.17695105782953932,0.9249831652439745,-0.5310626213839069
1.6253293727104143,-1.445660894769576,0.504105214274044
-0.06314057188905846,-0.40612713583315224,-0.0014418682565835463
0.025487577855135137,0.24252502675522425,0.1670738259202923
-1.091696571478867,0.12842985809147064,0.8290997673294412
1.0861994836648108,-0.5582540273848252,-0.9042045156327004
-0.17617621671581557,0.9080801772937891,-0.4949521154888609
0.6015135775810864,1.6687146350521465,-0.9282781862293963
0.16543755666180315,-0.9935059671021071,-0.16995756243345939
1.8941764497307996,-1.4836926176574938,0.10688964942855031
0.047570549596494226,0.30802410506219446,0.1791106612186381
-0.17335032559513502,0.6101650146717646,-0.0977365506433673
-0.4027488741487727,0.27210525566804944,0.21522116711368416
